151,MAT,KHAN,2024-05-18,1
152,MAT,KHAN,2024-03-07,1
153,MAT,KHAN,2024-03-07,1
154,MAT,KHAN,2024-05-01,3
155,MAT,KHAN,2023-11-28,3
156,MAT,KHAN,2023-11-30,1
157,MAT,KHAN,2024-01-10,3
158,MAT,KHAN,2024-05-15,3
159,MAT,KHAN,2023-11-08,3
160,MAT,KHAN,2024-02-23,2
161,MAT,KHAN,2024-04-13,2
162,MAT,KHAN,2023-12-13,2
163,MAT,KHAN,2024-04-22,2
164,MAT,KHAN,2024-01-26,2
165,MAT,KHAN,2024-05-19,2
166,MAT,KHAN,2024-06-04,3
167,MAT,KHAN,2023-10-13,2
168,MAT,KHAN,2024-03-05,3
169,MAT,KHAN,2023-11-15,3
170,MAT,KHAN,2023-11-26,3
171,MAT,KHAN,2024-04-21,2
172,MAT,KHAN,2023-10-28,3
173,MAT,KHAN,2024-06-02,1
174,MAT,KHAN,2024-05-11,2
175,MAT,KHAN,2024-02-21,1
176,MAT,KHAN,2024-03-11,3
177,MAT,KHAN,2023-12-14,1
178,MAT,KHAN,2024-05-06,2
179,MAT,KHAN,2023-12-03,3
180,MAT,KHAN,2023-11-04,3
181,MAT,KHAN,2024-06-14,2
182,MAT,KHAN,2024-05-01,2
183,MAT,KHAN,2024-01-20,2
184,MAT,KHAN,2023-12-29,2
185,MAT,KHAN,2024-05-13,2
186,MAT,KHAN,2024-03-19,2
187,MAT,KHAN,2024-03-10,1
188,MAT,KHAN,2024-01-18,1
189,MAT,KHAN,2024-02-24,1
190,MAT,KHAN,2024-06-11,1
191,MAT,KHAN,2024-05-05,3
192,MAT,KHAN,2024-03-13,3
193,MAT,KHAN,2024-03-14,3
194,MAT,KHAN,2023-10-21,1
195,MAT,KHAN,2024-03-18,3
196,MAT,KHAN,2024-03-26,1
197,MAT,KHAN,2023-11-17,2
198,MAT,KHAN,2023-12-16,3
199,MAT,KHAN,2024-02-26,2
200,MAT,KHAN,2023-12-10,1
201,MAT,KHAN,2024-05-08,2
202,MAT,KHAN,2023-11-26,3
203,MAT,KHAN,2023-11-27,1
204,MAT,KHAN,2024-02-19,1
205,MAT,KHAN,2023-12-17,3
206,MAT,KHAN,2024-05-01,3
207,MAT,KHAN,2024-01-15,1
208,MAT,KHAN,2024-04-01,3
209,MAT,KHAN,2023-12-15,2
210,MAT,KHAN,2024-06-11,1
211,MAT,KHAN,2024-02-27,2
212,MAT,KHAN,2023-11-26,3
213,MAT,KHAN,2024-05-31,3
214,MAT,KHAN,2024-02-22,1
215,MAT,KHAN,2023-11-11,1
216,MAT,KHAN,2023-11-01,1
217,MAT,KHAN,2024-05-11,3
218,MAT,KHAN,2024-05-19,1
219,MAT,KHAN,2024-06-05,3
220,MAT,KHAN,2023-11-25,2
221,MAT,KHAN,2023-11-25,1
222,MAT,KHAN,2024-01-14,3
223,MAT,KHAN,2024-03-20,1
224,MAT,KHAN,2024-03-24,3
225,MAT,KHAN,2024-01-13,3
226,MAT,KHAN,2024-04-15,2
227,MAT,KHAN,2024-04-17,2
228,MAT,KHAN,2024-05-26,3
229,MAT,KHAN,2023-10-06,1
230,MAT,KHAN,2024-01-01,2
231,MAT,KHAN,2023-10-29,3
232,MAT,KHAN,2023-10-23,1
233,MAT,KHAN,2024-04-12,1
234,MAT,KHAN,2023-10-13,2
235,MAT,KHAN,2023-11-03,1
236,MAT,KHAN,2024-03-28,2
237,MAT,KHAN,2024-06-06,2
238,MAT,KHAN,2023-12-24,2
239,MAT,KHAN,2024-01-05,2
240,MAT,KHAN,2024-01-14,3
241,MAT,KHAN,2024-06-17,3
242,MAT,KHAN,2024-06-14,1
243,MAT,KHAN,2024-01-28,1
244,MAT,KHAN,2024-03-24,2
245,MAT,KHAN,2023-11-01,3
246,MAT,KHAN,2023-12-06,2
247,MAT,KHAN,2024-02-15,1
248,MAT,KHAN,2024-04-26,1
249,MAT,KHAN,2024-06-11,2
250,MAT,KHAN,2024-02-02,3
251,MAT,KHAN,2024-06-12,1
252,MAT,KHAN,2023-10-30,2
253,MAT,KHAN,2024-02-09,3
254,MAT,KHAN,2024-02-19,1
255,MAT,KHAN,2024-01-20,1
256,MAT,KHAN,2023-10-11,1
257,MAT,KHAN,2023-10-04,3
258,MAT,KHAN,2024-04-02,1
259,MAT,KHAN,2024-02-10,3
260,MAT,KHAN,2024-04-18,1
261,MAT,KHAN,2023-12-18,1
262,MAT,KHAN,2024-01-25,1
263,MAT,KHAN,2024-02-08,3
264,MAT,KHAN,2024-06-06,1
265,MAT,KHAN,2024-04-23,2
266,MAT,KHAN,2024-01-23,2
267,MAT,KHAN,2024-04-21,2
268,MAT,KHAN,2024-05-09,1
269,MAT,KHAN,2024-05-13,2
270,MAT,KHAN,2023-11-07,1
271,MAT,KHAN,2024-04-24,2
272,MAT,KHAN,2023-12-13,2
273,MAT,KHAN,2023-11-23,3
274,MAT,KHAN,2024-02-26,2
275,MAT,KHAN,2024-03-18,1
276,MAT,KHAN,2024-04-26,2
277,MAT,KHAN,2024-03-15,1
278,MAT,KHAN,2023-12-16,1
279,MAT,KHAN,2024-03-21,1
280,MAT,KHAN,2024-02-05,3
281,MAT,KHAN,2024-06-17,2
282,MAT,KHAN,2023-12-05,3
283,MAT,KHAN,2024-04-10,3
284,MAT,KHAN,2024-01-13,1
285,MAT,KHAN,2023-12-20,2
286,MAT,KHAN,2023-12-10,1
287,MAT,KHAN,2024-02-04,1
288,MAT,KHAN,2024-01-23,1
289,MAT,KHAN,2024-03-20,3
290,MAT,KHAN,2023-11-07,3
291,MAT,KHAN,2023-10-28,3
292,MAT,KHAN,2024-05-06,3
293,MAT,KHAN,2024-05-25,1
294,MAT,KHAN,2024-05-20,2
295,MAT,KHAN,2024-05-31,1
296,MAT,KHAN,2024-02-24,2
297,MAT,KHAN,2024-03-22,2
298,MAT,KHAN,2023-10-27,2
299,MAT,KHAN,2024-01-20,3
300,MAT,KHAN,2024-05-29,1
301,MAT,KHAN,2024-02-19,1
302,MAT,KHAN,2023-11-22,1
303,MAT,KHAN,2024-02-05,3
304,MAT,KHAN,2024-06-12,3
305,MAT,KHAN,2024-01-10,2
306,MAT,KHAN,2024-05-12,2
307,MAT,KHAN,2024-03-01,2
308,MAT,KHAN,2024-05-26,1
309,MAT,KHAN,2023-10-26,1
310,MAT,KHAN,2024-04-18,1
311,MAT,KHAN,2024-05-24,3
312,MAT,KHAN,2024-01-30,3
313,MAT,KHAN,2024-04-28,1
314,MAT,KHAN,2024-01-26,2
315,MAT,KHAN,2023-12-12,2
316,MAT,KHAN,2024-02-12,1
317,MAT,KHAN,2024-02-05,3
318,MAT,KHAN,2024-04-16,1
319,MAT,KHAN,2024-05-09,2
320,MAT,KHAN,2024-02-10,2
321,MAT,KHAN,2024-04-03,1
322,MAT,KHAN,2024-02-10,3
323,MAT,KHAN,2024-04-05,2
324,MAT,KHAN,2023-12-02,2
325,MAT,KHAN,2024-03-21,1
326,MAT,KHAN,2023-12-18,2
327,MAT,KHAN,2024-02-29,1
328,MAT,KHAN,2024-04-27,1
329,MAT,KHAN,2024-02-12,1
330,MAT,KHAN,2024-04-24,1
331,MAT,KHAN,2024-01-11,2
332,MAT,KHAN,2024-04-23,2
333,MAT,KHAN,2023-10-06,3
334,MAT,KHAN,2024-05-29,3
335,MAT,KHAN,2023-12-21,3
336,MAT,KHAN,2024-04-07,2
337,MAT,KHAN,2024-05-16,2
338,MAT,KHAN,2023-12-22,1
339,MAT,KHAN,2024-06-08,3
340,MAT,KHAN,2024-04-19,1
341,MAT,KHAN,2024-02-06,1
342,MAT,KHAN,2023-12-01,1
343,MAT,KHAN,2024-01-01,1
344,MAT,KHAN,2024-04-19,3
345,MAT,KHAN,2024-03-03,3
346,MAT,KHAN,2024-05-25,1
347,MAT,KHAN,2024-04-08,1
348,MAT,KHAN,2024-06-13,3
349,MAT,KHAN,2023-11-23,1
350,MAT,KHAN,2024-03-11,1
351,MAT,KHAN,2023-11-10,2
352,MAT,KHAN,2023-11-19,1
353,MAT,KHAN,2023-12-27,3
354,MAT,KHAN,2024-03-26,2
355,MAT,KHAN,2024-03-07,1
356,MAT,KHAN,2023-11-26,3
357,MAT,KHAN,2024-04-02,1
358,MAT,KHAN,2023-10-18,3
359,MAT,KHAN,2024-06-17,1
360,MAT,KHAN,2024-05-04,2
361,MAT,KHAN,2023-12-21,3
362,MAT,KHAN,2023-12-19,3
363,MAT,KHAN,2024-02-07,2
364,MAT,KHAN,2023-12-01,2
365,MAT,KHAN,2023-10-18,3
366,MAT,KHAN,2023-10-04,2
367,MAT,KHAN,2024-01-20,3
368,MAT,KHAN,2024-05-24,3
369,MAT,KHAN,2024-03-27,1
370,MAT,KHAN,2024-01-17,1
371,MAT,KHAN,2023-10-31,2
372,MAT,KHAN,2023-10-21,1
373,MAT,KHAN,2024-02-22,3
374,MAT,KHAN,2024-06-12,3
375,MAT,KHAN,2024-02-19,3
376,MAT,KHAN,2024-01-21,3
377,MAT,KHAN,2024-01-21,3
378,MAT,KHAN,2023-11-09,2
379,MAT,KHAN,2023-10-22,1
380,MAT,KHAN,2023-12-08,2
381,MAT,KHAN,2024-03-18,2
382,MAT,KHAN,2024-01-06,1
383,MAT,KHAN,2024-01-11,3
384,MAT,KHAN,2023-12-02,1
385,MAT,KHAN,2024-05-28,2
386,MAT,KHAN,2023-11-01,1
387,MAT,KHAN,2024-05-04,2
388,MAT,KHAN,2023-11-28,3
389,MAT,KHAN,2024-04-06,1
390,MAT,KHAN,2024-04-18,2
391,MAT,KHAN,2023-10-12,2
392,MAT,KHAN,2023-12-15,1
393,MAT,KHAN,2024-05-17,2
394,MAT,KHAN,2023-12-20,1
395,MAT,KHAN,2024-03-05,3
396,MAT,KHAN,2023-12-31,2
397,MAT,KHAN,2024-05-28,2
398,MAT,KHAN,2023-12-26,2
399,MAT,KHAN,2024-05-30,1
400,MAT,KHAN,2024-03-09,1
401,MAT,KHAN,2024-04-03,3
402,MAT,KHAN,2024-04-11,3
403,MAT,KHAN,2024-01-05,2
404,MAT,KHAN,2024-05-09,2
405,MAT,KHAN,2024-04-25,1
406,MAT,KHAN,2023-11-03,2
407,MAT,KHAN,2023-10-31,2
408,MAT,KHAN,2023-11-12,3
409,MAT,KHAN,2024-05-07,2
410,MAT,KHAN,2024-02-25,2
411,MAT,KHAN,2024-03-21,2
412,MAT,KHAN,2024-04-03,3
413,MAT,KHAN,2023-11-01,3
414,MAT,KHAN,2024-01-17,2
415,MAT,KHAN,2023-12-10,2
416,MAT,KHAN,2023-11-15,3
417,MAT,KHAN,2024-05-26,2
418,MAT,KHAN,2023-12-09,3
419,MAT,KHAN,2023-11-15,2
420,MAT,KHAN,2023-11-20,3
421,MAT,KHAN,2023-12-15,3
422,MAT,KHAN,2024-06-16,2
423,MAT,KHAN,2024-02-11,2
424,MAT,KHAN,2023-12-23,2
425,MAT,KHAN,2023-10-19,1
426,MAT,KHAN,2024-01-06,2
427,MAT,KHAN,2024-03-12,1
428,MAT,KHAN,2024-06-08,2
429,MAT,KHAN,2023-12-07,1
430,MAT,KHAN,2024-02-20,3
431,MAT,KHAN,2023-12-01,1
432,MAT,KHAN,2024-01-10,3
433,MAT,KHAN,2024-05-02,3
434,MAT,KHAN,2024-04-09,1
435,MAT,KHAN,2024-01-26,1
436,MAT,KHAN,2023-12-11,1
437,MAT,KHAN,2024-05-22,2
438,MAT,KHAN,2023-11-20,3
439,MAT,KHAN,2023-12-06,2
440,MAT,KHAN,2024-05-06,2
441,MAT,KHAN,2024-04-16,2
442,MAT,KHAN,2023-10-11,1
443,MAT,KHAN,2024-04-03,2
444,MAT,KHAN,2023-10-12,3
445,MAT,KHAN,2024-03-14,1
446,MAT,KHAN,2023-10-20,2
447,MAT,KHAN,2024-02-11,2
448,MAT,KHAN,2023-11-16,1
449,MAT,KHAN,2024-05-27,2
450,MAT,KHAN,2023-11-08,3
451,MAT,KHAN,2024-05-19,2
452,MAT,KHAN,2024-05-04,3
453,MAT,KHAN,2024-02-01,3
454,MAT,KHAN,2024-05-16,3
455,MAT,KHAN,2023-12-15,3
456,MAT,KHAN,2023-12-22,1
457,MAT,KHAN,2023-11-20,3
458,MAT,KHAN,2024-06-03,3
459,MAT,KHAN,2023-11-01,3
460,MAT,KHAN,2023-12-10,1
461,MAT,KHAN,2024-03-07,2
462,MAT,KHAN,2023-10-07,1
463,MAT,KHAN,2024-06-15,2
464,MAT,KHAN,2023-12-21,2
465,MAT,KHAN,2023-11-30,3
466,MAT,KHAN,2024-05-20,3
467,MAT,KHAN,2024-04-25,2
468,MAT,KHAN,2023-10-07,1
469,MAT,KHAN,2023-11-28,2
470,MAT,KHAN,2024-04-23,3
471,MAT,KHAN,2023-12-18,1
472,MAT,KHAN,2023-10-10,1
473,MAT,KHAN,2023-11-27,1
474,MAT,KHAN,2023-11-06,2
475,MAT,KHAN,2023-11-16,1
476,MAT,KHAN,2024-04-05,3
477,MAT,KHAN,2023-10-31,3
478,MAT,KHAN,2024-03-07,1
479,MAT,KHAN,2023-12-10,2
480,MAT,KHAN,2024-06-05,1
481,MAT,KHAN,2023-11-04,3
482,MAT,KHAN,2024-04-21,1
483,MAT,KHAN,2024-01-17,3
484,MAT,KHAN,2024-01-13,1
485,MAT,KHAN,2023-10-22,2
486,MAT,KHAN,2023-12-30,2
487,MAT,KHAN,2024-03-22,1
488,MAT,KHAN,2024-03-19,2
489,MAT,KHAN,2024-02-17,1
490,MAT,KHAN,2024-03-20,2
491,MAT,KHAN,2024-04-07,2
492,MAT,KHAN,2024-02-01,3
493,MAT,KHAN,2024-03-15,2
494,MAT,KHAN,2024-05-21,3
495,MAT,KHAN,2024-02-13,2
496,MAT,KHAN,2024-06-02,2
497,MAT,KHAN,2024-01-21,2
498,MAT,KHAN,2024-02-03,2
499,MAT,KHAN,2024-04-01,1
500,MAT,KHAN,2023-11-02,2
501,MAT,KHAN,2024-03-09,2
502,MAT,KHAN,2023-10-05,3
503,MAT,KHAN,2023-10-23,3
504,MAT,KHAN,2024-05-03,1
505,MAT,KHAN,2023-12-11,2
506,MAT,KHAN,2023-11-27,2
507,MAT,KHAN,2024-05-21,3
508,MAT,KHAN,2023-11-22,3
509,MAT,KHAN,2023-12-29,2
510,MAT,KHAN,2023-10-22,2
511,MAT,KHAN,2023-12-02,3
512,MAT,KHAN,2023-10-09,1
513,MAT,KHAN,2024-05-01,1
514,MAT,KHAN,2023-10-09,2
515,MAT,KHAN,2024-03-04,1
516,MAT,KHAN,2023-12-25,2
517,MAT,KHAN,2024-02-12,3
518,MAT,KHAN,2024-05-09,3
519,MAT,KHAN,2024-04-08,2
520,MAT,KHAN,2023-10-21,3
521,MAT,KHAN,2023-10-02,1
522,MAT,KHAN,2023-10-25,3
523,MAT,KHAN,2024-02-25,1
524,MAT,KHAN,2023-10-26,3
525,MAT,KHAN,2024-04-12,1
526,MAT,KHAN,2023-11-01,1
527,MAT,KHAN,2024-03-28,1
528,MAT,KHAN,2023-12-01,2
529,MAT,KHAN,2024-01-21,3
530,MAT,KHAN,2024-03-23,2
531,MAT,KHAN,2024-02-29,3
532,MAT,KHAN,2023-10-10,3
533,MAT,KHAN,2024-03-01,2
534,MAT,KHAN,2024-01-14,3
535,MAT,KHAN,2024-04-23,3
536,MAT,KHAN,2024-05-14,3
537,MAT,KHAN,2024-05-15,2
538,MAT,KHAN,2024-06-14,2
539,MAT,KHAN,2024-06-16,2
540,MAT,KHAN,2024-06-12,3
541,MAT,KHAN,2024-06-11,1
542,MAT,KHAN,2024-06-15,3
543,MAT,KHAN,2024-06-18,2
544,MAT,KHAN,2024-06-16,1
545,MAT,KHAN,2024-06-12,1
546,MAT,KHAN,2024-06-18,2
547,MAT,KHAN,2024-06-16,3
548,MAT,KHAN,2024-06-15,2
549,MAT,KHAN,2024-06-14,2
550,MAT,KHAN,2024-06-11,3
551,MAT,KHAN,2024-06-14,2
552,MAT,KHAN,2024-06-13,1
553,MAT,KHAN,2024-06-16,3
554,MAT,KHAN,2024-06-20,2
555,MAT,KHAN,2024-06-20,1
556,MAT,KHAN,2024-06-14,3
557,MAT,KHAN,2024-06-15,3
558,MAT,KHAN,2024-06-19,1
559,MAT,KHAN,2024-06-11,2
560,MAT,KHAN,2024-06-14,2
561,MAT,KHAN,2024-06-16,3
562,MAT,KHAN,2024-06-11,2
563,MAT,KHAN,2024-06-10,3
564,MAT,KHAN,2024-06-17,3
565,MAT,KHAN,2024-06-14,3
566,MAT,KHAN,2024-06-10,1
567,MAT,KHAN,2024-06-19,3
568,MAT,KHAN,2024-06-13,2
569,MAT,KHAN,2024-06-13,1
570,MAT,KHAN,2024-06-13,1
571,MAT,KHAN,2024-06-13,2
572,MAT,KHAN,2024-06-12,1
573,MAT,KHAN,2024-06-20,1
574,MAT,KHAN,2024-06-11,3
575,MAT,KHAN,2024-06-20,3
576,MAT,KHAN,2024-06-19,1
577,MAT,KHAN,2024-06-17,2
578,MAT,KHAN,2024-06-14,1
579,MAT,KHAN,2024-06-15,3
580,MAT,KHAN,2024-06-14,2
581,MAT,KHAN,2024-06-11,2
582,MAT,KHAN,2024-06-15,1
583,MAT,KHAN,2024-06-17,3
584,MAT,KHAN,2024-06-10,3
585,MAT,KHAN,2024-06-17,2
586,MAT,KHAN,2024-06-14,1
587,MAT,KHAN,2024-06-14,3
588,MAT,KHAN,2024-06-12,3
589,MAT,KHAN,2024-06-18,3
590,MAT,KHAN,2024-06-18,2
591,MAT,KHAN,2024-06-13,3
592,MAT,KHAN,2024-06-16,3
593,MAT,KHAN,2024-06-13,3
594,MAT,KHAN,2024-06-11,2
595,MAT,KHAN,2024-06-12,1
596,MAT,KHAN,2024-06-16,3
597,MAT,KHAN,2024-06-17,3
598,MAT,KHAN,2024-06-15,2
599,MAT,KHAN,2024-06-20,3
600,MAT,KHAN,2024-06-10,2
601,MAT,KHAN,2024-06-19,3
602,MAT,KHAN,2024-06-15,2
603,MAT,KHAN,2024-06-18,1
604,MAT,KHAN,2024-06-15,1
605,MAT,KHAN,2024-06-13,2
606,MAT,KHAN,2024-06-17,2
607,MAT,KHAN,2024-06-18,1
608,MAT,KHAN,2024-06-12,1
609,MAT,KHAN,2024-06-16,1
610,MAT,KHAN,2024-06-15,3
611,MAT,KHAN,2024-06-14,2
612,MAT,KHAN,2024-06-16,2
613,MAT,KHAN,2024-06-13,1
614,MAT,KHAN,2024-06-13,2
615,MAT,KHAN,2024-06-15,3
616,MAT,KHAN,2024-06-17,3
617,MAT,KHAN,2024-06-13,1
618,MAT,KHAN,2024-06-14,2
619,MAT,KHAN,2024-06-18,1
620,MAT,KHAN,2024-06-12,2
621,MAT,KHAN,2024-06-10,3
622,MAT,KHAN,2024-06-16,3
623,MAT,KHAN,2024-06-12,1
624,MAT,KHAN,2024-06-17,2
625,MAT,KHAN,2024-06-19,2
626,MAT,KHAN,2024-06-15,1
627,MAT,KHAN,2024-06-11,3
628,MAT,KHAN,2024-06-15,3
629,MAT,KHAN,2024-06-20,1
630,MAT,KHAN,2024-06-20,2
631,MAT,KHAN,2024-06-14,3
632,MAT,KHAN,2024-06-17,3
633,MAT,KHAN,2024-06-20,1
634,MAT,KHAN,2024-06-16,2
635,MAT,KHAN,2024-06-13,3
636,MAT,KHAN,2024-06-13,1
637,MAT,KHAN,2024-06-16,1
638,MAT,KHAN,2024-06-16,2
639,MAT,KHAN,2024-06-14,2
640,MAT,KHAN,2024-06-18,1
641,MAT,KHAN,2024-06-19,2
642,MAT,KHAN,2024-06-19,1
643,MAT,KHAN,2024-06-14,1
644,MAT,KHAN,2024-06-17,1
645,MAT,KHAN,2024-06-11,3
646,MAT,KHAN,2024-06-19,2
647,MAT,KHAN,2024-06-18,2
648,MAT,KHAN,2024-06-18,1
649,MAT,KHAN,2024-06-12,3
650,MAT,KHAN,2024-06-12,3
651,MAT,KHAN,2024-06-10,2
652,MAT,KHAN,2024-06-20,1
653,MAT,KHAN,2024-06-13,1
654,MAT,KHAN,2024-06-10,3
655,MAT,KHAN,2024-06-12,1
656,MAT,KHAN,2024-06-16,2
657,MAT,KHAN,2024-06-15,1
658,MAT,KHAN,2024-06-17,2
659,MAT,KHAN,2024-06-11,2
660,MAT,KHAN,2024-06-17,1
661,MAT,KHAN,2024-06-13,2
662,MAT,KHAN,2024-06-17,1
663,MAT,KHAN,2024-06-17,3
664,MAT,KHAN,2024-06-19,1
665,MAT,KHAN,2024-06-11,2
666,MAT,KHAN,2024-06-17,2
667,MAT,KHAN,2024-06-17,1
668,MAT,KHAN,2024-06-15,3
669,MAT,KHAN,2024-06-18,1
670,MAT,KHAN,2024-06-14,3
671,MAT,KHAN,2024-06-15,1
672,MAT,KHAN,2024-06-20,2
673,MAT,KHAN,2024-06-12,3
674,MAT,KHAN,2024-06-19,3
675,MAT,KHAN,2024-06-15,1
676,MAT,KHAN,2024-06-11,2
677,MAT,KHAN,2024-06-12,1
678,MAT,KHAN,2024-06-14,3
679,MAT,KHAN,2024-06-15,1
680,MAT,KHAN,2024-06-11,2
681,MAT,KHAN,2024-06-19,3
682,MAT,KHAN,2024-06-11,2
683,MAT,KHAN,2024-06-11,1
684,MAT,KHAN,2024-06-17,3
685,MAT,KHAN,2024-06-12,3
686,MAT,KHAN,2024-06-11,1
687,MAT,KHAN,2024-06-16,1
688,MAT,KHAN,2024-06-14,2
689,MAT,KHAN,2024-06-12,3
690,MAT,KHAN,2024-06-11,3
691,MAT,KHAN,2024-06-12,1
692,MAT,KHAN,2024-06-15,2
693,MAT,KHAN,2024-06-20,2
694,MAT,KHAN,2024-06-12,2
